Account,date,daily_pnl,total_trades,winning_trades,avg_trade_size_usd,long_trades,short_trades,win_rate,long_short_ratio,sentiment_score,sentiment_label
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-21,428.37379999999996,94.0,46.0,262.3486170212766,13.0,8.0,0.48936170212765956,1.624999999796875,76.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-22,589.467131,112.0,51.0,120.82616071428572,7.0,9.0,0.45535714285714285,0.777777777691358,84.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-23,229.60989199999997,122.0,57.0,128.88065573770493,12.0,0.0,0.4672131147540984,12000000000.0,75.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-24,347.22838,120.0,60.0,145.0465,16.0,5.0,0.5,3.19999999936,75.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-25,124.704988,118.0,47.0,241.47220338983053,28.0,0.0,0.3983050847457627,28000000000.0,75.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-26,273.211119,106.0,48.0,334.20924528301884,3.0,7.0,0.4528301886792453,0.4285714285102041,73.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-27,838.930696,268.0,114.0,1223.799552238806,23.0,0.0,0.4253731343283582,23000000000.0,71.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-28,1019.5576899999999,151.0,75.0,624.2161589403973,4.0,2.0,0.4966887417218543,1.999999999,72.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-29,152.618804,42.0,21.0,340.88809523809533,0.0,3.0,0.5,0.0,72.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-30,1234.2072,86.0,55.0,394.06465116279077,3.0,10.0,0.6395348837209303,0.29999999997,70.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-31,755.916254,49.0,38.0,374.2630612244898,0.0,13.0,0.7755102040816326,0.0,76.0,Extreme Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-01,3.5366680000000015,51.0,21.0,1057.5154901960786,2.0,0.0,0.4117647058823529,1999999999.9999998,68.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-02,-1416.906536,91.0,5.0,1328.6620879120878,6.0,5.0,0.054945054945054944,1.19999999976,60.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-03,439.63404599999996,75.0,45.0,1251.5914666666667,9.0,0.0,0.6,9000000000.0,44.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-04,1291.500575,48.0,17.0,1139.6597916666667,4.0,2.0,0.3541666666666667,1.999999999,72.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-05,696.8107239999999,83.0,37.0,912.4063855421687,3.0,6.0,0.4457831325301205,0.49999999991666666,54.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-06,358.877096,45.0,17.0,1453.704444444444,1.0,0.0,0.37777777777777777,999999999.9999999,49.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-07,932.4458159999999,54.0,36.0,596.832037037037,13.0,0.0,0.6666666666666666,13000000000.0,44.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-08,0.0,32.0,0.0,630.2528125,15.0,0.0,0.0,15000000000.0,44.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-09,31.14195,17.0,11.0,685.0323529411764,0.0,0.0,0.6470588235294118,0.0,46.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-10,436.833818,43.0,29.0,1075.9925581395348,3.0,0.0,0.6744186046511628,3000000000.0,43.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-11,593.326371,41.0,19.0,984.2039024390244,2.0,1.0,0.4634146341463415,1.9999999979999998,47.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-12,198.78039199999998,59.0,27.0,717.646779661017,11.0,0.0,0.4576271186440678,11000000000.0,46.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-13,287.27875,42.0,21.0,647.7471428571429,3.0,2.0,0.5,1.49999999925,50.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-14,404.813032,47.0,37.0,536.6263829787234,4.0,11.0,0.7872340425531915,0.36363636360330576,48.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-15,64.65344800000001,9.0,8.0,257.83222222222224,1.0,0.0,0.8888888888888888,999999999.9999999,50.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-16,59.664989,11.0,4.0,503.3327272727272,2.0,1.0,0.36363636363636365,1.9999999979999998,54.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-17,115.824682,28.0,18.0,466.69214285714287,2.0,0.0,0.6428571428571429,1999999999.9999998,51.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-18,45.659497,36.0,7.0,404.8844444444444,12.0,2.0,0.19444444444444445,5.999999997,47.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-19,20.62415,22.0,7.0,508.5995454545453,5.0,0.0,0.3181818181818182,5000000000.0,44.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-20,278.14283900000004,53.0,26.0,429.3352830188679,15.0,2.0,0.49056603773584906,7.49999999625,49.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-21,591.6595330000001,93.0,61.0,320.8220430107527,2.0,9.0,0.6559139784946236,0.22222222219753085,55.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-22,408.03639799999996,58.0,17.0,523.8093103448275,0.0,0.0,0.29310344827586204,0.0,49.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-23,39.91436,24.0,9.0,550.5720833333334,0.0,2.0,0.375,0.0,50.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-24,180.244855,61.0,27.0,282.4104918032787,18.0,0.0,0.4426229508196721,18000000000.0,49.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-25,168.27053,49.0,13.0,883.3975510204081,7.0,0.0,0.2653061224489796,7000000000.0,25.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-26,64.59776,34.0,13.0,242.27088235294121,3.0,0.0,0.38235294117647056,3000000000.0,21.0,Extreme Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-27,71.919819,30.0,13.0,765.1069999999997,0.0,0.0,0.43333333333333335,0.0,10.0,Extreme Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-28,-3425.4503480000003,81.0,26.0,1611.6066666666666,1.0,1.0,0.32098765432098764,0.9999999989999999,16.0,Extreme Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-01,557.9358,37.0,14.0,840.2127027027026,0.0,0.0,0.3783783783783784,0.0,20.0,Extreme Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-02,8330.21747,73.0,56.0,1432.3072602739728,6.0,0.0,0.7671232876712328,6000000000.0,26.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-03,494.669357,58.0,21.0,536.928448275862,0.0,0.0,0.3620689655172414,0.0,33.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-04,163.73414999999997,43.0,13.0,1091.9493023255816,0.0,0.0,0.3023255813953488,0.0,15.0,Extreme Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-05,437.354452,26.0,20.0,1109.0769230769229,2.0,0.0,0.7692307692307693,1999999999.9999998,20.0,Extreme Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-06,291.46926,21.0,13.0,856.6300000000001,0.0,0.0,0.6190476190476191,0.0,25.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-07,411.82427399999995,40.0,15.0,748.432,0.0,0.0,0.375,0.0,34.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-08,173.811132,35.0,14.0,698.2522857142857,0.0,0.0,0.4,0.0,28.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-09,140.953497,36.0,6.0,1118.493611111111,0.0,0.0,0.16666666666666666,0.0,27.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-10,-4026.754395,31.0,3.0,838.0596774193549,0.0,1.0,0.0967741935483871,0.0,20.0,Extreme Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-11,0.0,24.0,0.0,538.44125,8.0,0.0,0.0,7999999999.999999,24.0,Extreme Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-12,33.01095,9.0,4.0,851.8611111111111,0.0,0.0,0.4444444444444444,0.0,34.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-13,465.04650100000003,22.0,12.0,881.3063636363636,3.0,1.0,0.5454545454545454,2.9999999969999998,45.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-14,0.0,4.0,0.0,262.4975,3.0,0.0,0.0,3000000000.0,27.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-16,106.912886,27.0,18.0,618.9422222222223,0.0,0.0,0.6666666666666666,0.0,30.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-17,0.0,2.0,0.0,653.5999999999999,0.0,0.0,0.0,0.0,32.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-18,40.9165,15.0,7.0,703.816,0.0,0.0,0.4666666666666667,0.0,34.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-19,54.9718,33.0,30.0,539.8872727272727,2.0,0.0,0.9090909090909091,1999999999.9999998,32.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-20,144.65615699999998,20.0,10.0,1620.3529999999996,0.0,0.0,0.5,0.0,49.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-21,0.5844,12.0,1.0,187.86083333333337,0.0,0.0,0.08333333333333333,0.0,31.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-22,132.087931,17.0,9.0,559.405294117647,1.0,0.0,0.5294117647058824,999999999.9999999,32.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-23,79.086899,14.0,13.0,840.6328571428572,0.0,0.0,0.9285714285714286,0.0,30.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-24,808.135252,45.0,31.0,1334.7422222222224,0.0,0.0,0.6888888888888889,0.0,45.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-25,417.38885700000003,33.0,12.0,530.6703030303029,3.0,0.0,0.36363636363636365,3000000000.0,46.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-26,379.04079,35.0,16.0,637.0742857142857,5.0,0.0,0.45714285714285713,5000000000.0,47.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-27,-133.035992,38.0,6.0,1857.9734210526317,4.0,0.0,0.15789473684210525,3999999999.9999995,40.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-28,-21.766132,41.0,1.0,876.1812195121952,0.0,0.0,0.024390243902439025,0.0,44.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-29,28.499012,15.0,5.0,468.6506666666666,0.0,0.0,0.3333333333333333,0.0,26.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-30,-743.288757,44.0,1.0,726.7522727272727,0.0,2.0,0.022727272727272728,0.0,32.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-31,3.5652169999999996,52.0,7.0,375.1351923076922,1.0,4.0,0.1346153846153846,0.2499999999375,34.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-01,768.3518919999999,41.0,27.0,422.4107317073171,5.0,0.0,0.6585365853658537,5000000000.0,34.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-02,669.3813630000001,70.0,42.0,414.1342857142858,14.0,0.0,0.6,14000000000.0,44.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-03,149.51234499999998,85.0,10.0,453.31905882352953,0.0,0.0,0.11764705882352941,0.0,25.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-04,498.7352820000001,100.0,56.0,280.54429999999996,2.0,0.0,0.56,1999999999.9999998,28.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-05,177.049662,56.0,34.0,331.2753571428571,0.0,0.0,0.6071428571428571,0.0,30.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-06,-476.77056300000004,74.0,27.0,387.52432432432425,0.0,0.0,0.36486486486486486,0.0,34.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-07,-19833.530157,150.0,27.0,830.2844666666666,12.0,50.0,0.18,0.23999999999520003,23.0,Extreme Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-08,230.103259,65.0,24.0,279.894,29.0,17.0,0.36923076923076925,1.7058823528408305,24.0,Extreme Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-09,94.07737599999999,53.0,12.0,244.56867924528305,26.0,18.0,0.22641509433962265,1.4444444443641975,18.0,Extreme Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-10,73.76740700000002,22.0,11.0,166.24727272727273,4.0,6.0,0.5,0.6666666665555555,39.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-11,67.00618399999999,14.0,6.0,335.1578571428571,3.0,4.0,0.42857142857142855,0.7499999998125,25.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-12,10.499265,3.0,3.0,78.19,0.0,3.0,1.0,0.0,43.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-13,-902.0714839999999,19.0,6.0,269.5942105263158,1.0,13.0,0.3157894736842105,0.07692307691715976,45.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-14,27.177561,14.0,7.0,180.60857142857142,3.0,8.0,0.5,0.374999999953125,31.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-15,-48.794433999999995,17.0,1.0,186.68235294117648,6.0,5.0,0.058823529411764705,1.19999999976,38.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-16,8.738942,9.0,3.0,32.68999999999999,0.0,0.0,0.3333333333333333,0.0,29.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-17,-15.688322,10.0,1.0,162.42899999999997,4.0,0.0,0.1,3999999999.9999995,30.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-18,22.793679,8.0,6.0,160.54125,0.0,3.0,0.75,0.0,33.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-19,40.803149000000005,7.0,4.0,75.59428571428573,0.0,2.0,0.5714285714285714,0.0,32.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-20,7.707293999999999,2.0,2.0,87.145,0.0,2.0,1.0,0.0,37.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-21,19.956089,6.0,5.0,78.33833333333334,0.0,1.0,0.8333333333333334,0.0,39.0,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-22,11.839106000000001,5.0,2.0,58.67800000000001,0.0,2.0,0.4,0.0,47.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-23,50.899227999999994,13.0,8.0,91.10846153846154,0.0,10.0,0.6153846153846154,0.0,72.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-24,1.023851,1.0,1.0,182.34,0.0,1.0,1.0,0.0,63.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-27,0.265698,1.0,1.0,49.96,0.0,0.0,1.0,0.0,61.0,Greed
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-28,-0.08516699999999996,8.0,1.0,156.87,0.0,5.0,0.125,0.0,54.0,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-05-01,16.923621,2.0,2.0,135.32,0.0,2.0,1.0,0.0,53.0,Neutral
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-10-31,-2.5534149999999998,9.0,0.0,3327.722222222222,0.0,0.0,0.0,0.0,77.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-01,-0.09906000000000148,14.0,4.0,2139.280714285714,0.0,0.0,0.2857142857142857,0.0,75.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-06,-3.41119,3.0,0.0,666.84,0.0,0.0,0.0,0.0,70.0,Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-08,-710.7869460000002,15.0,0.0,2003.9206666666664,0.0,0.0,0.0,0.0,75.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-13,-17.60528,10.0,2.0,582.841,0.0,0.0,0.2,0.0,84.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-14,2215.4029969999997,69.0,14.0,1825.0886956521738,0.0,0.0,0.2028985507246377,0.0,88.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-15,2137.203852,33.0,22.0,1024.2048484848485,0.0,0.0,0.6666666666666666,0.0,80.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-16,1484.528402,22.0,13.0,1292.337727272727,0.0,0.0,0.5909090909090909,0.0,86.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-18,-8.138354999999999,15.0,4.0,393.8633333333334,0.0,0.0,0.26666666666666666,0.0,83.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-20,2626.800865,76.0,48.0,2627.910921052631,0.0,0.0,0.631578947368421,0.0,83.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-21,-0.15074599999999938,22.0,4.0,1508.5563636363636,0.0,0.0,0.18181818181818182,0.0,82.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-22,-260.90968599999997,57.0,3.0,7077.548245614035,0.0,0.0,0.05263157894736842,0.0,94.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-29,31.04129,10.0,9.0,525.317,0.0,0.0,0.9,0.0,78.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-30,59.744873999999996,6.0,2.0,6943.030000000002,0.0,0.0,0.3333333333333333,0.0,84.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-02,16196.864845999999,53.0,30.0,2348.7403773584906,0.0,0.0,0.5660377358490566,0.0,80.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-03,121.53556199999998,59.0,14.0,1685.5867796610166,0.0,0.0,0.23728813559322035,0.0,76.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-04,7591.307059,37.0,25.0,3426.9959459459456,0.0,0.0,0.6756756756756757,0.0,78.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-05,2069.92634,33.0,30.0,890.1048484848485,0.0,0.0,0.9090909090909091,0.0,84.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-06,-123.870122,9.0,0.0,2324.0444444444447,0.0,0.0,0.0,0.0,72.0,Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-10,130.88369100000003,12.0,7.0,1585.403333333333,0.0,0.0,0.5833333333333334,0.0,78.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-11,8544.6855,19.0,10.0,6550.684736842105,0.0,0.0,0.5263157894736842,0.0,74.0,Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-12,7639.595793999999,62.0,39.0,5565.801451612901,0.0,0.0,0.6290322580645161,0.0,83.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-13,1966.9289449999997,63.0,49.0,1823.863492063492,0.0,0.0,0.7777777777777778,0.0,76.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-17,214.770101,15.0,11.0,1000.8120000000001,0.0,0.0,0.7333333333333333,0.0,87.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-20,305.55784,11.0,10.0,2609.3063636363636,0.0,0.0,0.9090909090909091,0.0,74.0,Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-23,6.476290000000003,29.0,12.0,7631.325517241379,0.0,0.0,0.41379310344827586,0.0,70.0,Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-24,343.633361,11.0,6.0,2630.0318181818184,0.0,0.0,0.5454545454545454,0.0,73.0,Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-30,0.19908,2.0,1.0,34.21,0.0,0.0,0.5,0.0,65.0,Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-31,2243.3197769999997,49.0,48.0,4127.501224489795,0.0,0.0,0.9795918367346939,0.0,64.0,Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-10,21980.47249,136.0,125.0,2289.4099264705883,0.0,0.0,0.9191176470588235,0.0,50.0,Neutral
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-11,-2.4548439999999996,7.0,0.0,1785.1328571428571,0.0,0.0,0.0,0.0,69.0,Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-15,-18.998213999999997,12.0,3.0,1943.5483333333334,0.0,0.0,0.25,0.0,70.0,Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-17,913.9859470000001,57.0,38.0,6517.080175438597,0.0,0.0,0.6666666666666666,0.0,75.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-18,-33.4413,2.0,0.0,116.66499999999999,0.0,0.0,0.0,0.0,77.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-19,11437.823511999999,74.0,46.0,7532.947432432434,0.0,0.0,0.6216216216216216,0.0,77.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-20,1535.5500800000002,82.0,11.0,8402.275975609758,0.0,0.0,0.13414634146341464,0.0,76.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-21,59.672564,15.0,6.0,125.142,0.0,0.0,0.4,0.0,76.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-22,12769.669401000001,229.0,65.0,1080.5076419213974,0.0,0.0,0.2838427947598253,0.0,84.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-23,3776.64959,104.0,60.0,2468.1846153846154,0.0,0.0,0.5769230769230769,0.0,75.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-24,363.48245599999996,38.0,19.0,2124.97947368421,0.0,0.0,0.5,0.0,75.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-25,2167.17715,53.0,33.0,5537.374905660378,0.0,0.0,0.6226415094339622,0.0,75.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-30,159.201612,15.0,6.0,4589.114666666666,0.0,0.0,0.4,0.0,70.0,Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-31,14418.189880000002,132.0,113.0,5257.43053030303,0.0,0.0,0.8560606060606061,0.0,76.0,Extreme Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-01,88.50699399999999,21.0,12.0,5610.000952380952,0.0,0.0,0.5714285714285714,0.0,68.0,Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-06,-639.3510530000002,61.0,35.0,3750.11868852459,0.0,0.0,0.5737704918032787,0.0,49.0,Neutral
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-07,-1145.9243919999997,149.0,6.0,2135.150268456376,0.0,0.0,0.040268456375838924,0.0,44.0,Fear
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-13,17378.569333,321.0,206.0,3578.9056074766354,0.0,0.0,0.6417445482866043,0.0,50.0,Neutral
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-15,590.0698899999999,47.0,32.0,1285.8944680851064,0.0,0.0,0.6808510638297872,0.0,50.0,Neutral
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-20,3057.2824499999997,149.0,132.0,5680.961208053691,0.0,0.0,0.8859060402684564,0.0,49.0,Neutral
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-21,8502.805925,60.0,26.0,2810.3466666666664,0.0,0.0,0.43333333333333335,0.0,55.0,Greed
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-25,169.617628,24.0,15.0,1016.4883333333333,0.0,0.0,0.625,0.0,25.0,Fear
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-26,25.306020000000004,10.0,9.0,156.53799999999998,0.0,0.0,0.9,0.0,21.0,Extreme Fear
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-05,11113.173067,89.0,58.0,2537.670449438202,0.0,0.0,0.651685393258427,0.0,20.0,Extreme Fear
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-06,279.1520339999999,15.0,11.0,1287.3273333333332,0.0,0.0,0.7333333333333333,0.0,25.0,Fear
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-07,1.17533,3.0,1.0,972.65,0.0,0.0,0.3333333333333333,0.0,34.0,Fear
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-11,276.76869999999997,13.0,10.0,3849.3830769230767,0.0,0.0,0.7692307692307693,0.0,24.0,Extreme Fear
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-13,924.898908,25.0,1.0,4074.8460000000005,0.0,0.0,0.04,0.0,45.0,Neutral
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-21,1215.774424,74.0,53.0,1528.0594594594593,0.0,0.0,0.7162162162162162,0.0,31.0,Fear
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-23,514.5145660000001,15.0,9.0,919.33,0.0,0.0,0.6,0.0,30.0,Fear
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-25,-3323.090682,211.0,4.0,2000.0732701421798,0.0,0.0,0.018957345971563982,0.0,46.0,Neutral
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-26,2323.99174,65.0,49.0,1894.7783076923076,0.0,0.0,0.7538461538461538,0.0,47.0,Neutral
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-01,1334.414834,9.0,4.0,1193.0444444444443,0.0,0.0,0.4444444444444444,0.0,34.0,Fear
